"order_id","customer_id","order_date","channel","product_name","qty","revenue","refund_flag","promo_used","is_subscription","shipping_cost","discount_amount","net_revenue","is_repeat","retention_method","join_date","complaint_id","issue","rating","review_text","date_traffic","source_traffic","visitors"
"O0584","C244","2025-01-28","GoFood","GreenJuice","2","80000","0","Diskon20%","0","15000","16000.0","64000.0","1","discount","2024-11-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0585","C635","2025-03-22","GoFood","BerryBoost","1","35000","0","-","0","5000","0.0","35000.0","1","subscription","2024-12-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0586","C684","2025-03-15","GrabFood","GreenJuice","2","70000","0","Diskon10%","0","15000","7000.0","63000.0","0","discount","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0587","C626","2025-03-26","GoFood","TropicalCleanse","3","135000","0","Diskon10%","0","5000","13500.0","121500.0","0","subscription","2024-12-17",NULL,NULL,"5","Puas banget!",NULL,NULL,NULL
"O0588","C096","2025-02-08","Website","GreenJuice","1","40000","0","FreeOngkir","0","5000","0.0","40000.0","1","discount","2024-12-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0589","C282","2025-02-12","GoFood","TropicalCleanse","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","subscription","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0590","C496","2025-03-30","GoFood","TropicalCleanse","2","80000","0","Diskon10%","0","15000","8000.0","72000.0","1","discount","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0591","C133","2025-03-20","GoFood","TropicalCleanse","3","135000","0","-","1","10000","0.0","135000.0","0","subscription","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0592","C298","2025-01-25","Website","BerryBoost","2","90000","0","-","0","20000","0.0","90000.0","0","subscription","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0593","C424","2025-01-06","Website","TropicalCleanse","3","105000","0","FreeOngkir","0","5000","0.0","105000.0","0","none","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0594","C316","2025-02-08","GoFood","GreenJuice","1","35000","0","Diskon10%","1","5000","3500.0","31500.0","0","discount","2024-12-21","CMP0040",NULL,NULL,NULL,NULL,NULL,NULL
"O0595","C180","2025-01-25","Website","GreenJuice","3","120000","0","-","0","20000","0.0","120000.0","0","subscription","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0596","C160","2025-03-22","GoFood","TropicalCleanse","2","80000","0","Diskon10%","1","15000","8000.0","72000.0","0","discount","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0597","C579","2025-03-28","Website","TropicalCleanse","1","35000","0","Diskon10%","1","15000","3500.0","31500.0","0","discount","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0598","C068","2025-01-20","Website","BerryBoost","2","80000","0","-","0","20000","0.0","80000.0","0","subscription","2024-11-02",NULL,NULL,"4","Botol bocor",NULL,NULL,NULL
"O0599","C192","2025-03-18","Website","GreenJuice","3","120000","0","FreeOngkir","0","10000","0.0","120000.0","0","none","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0600","C381","2025-02-27","GrabFood","GreenJuice","1","45000","0","FreeOngkir","1","10000","0.0","45000.0","1","discount","2024-11-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0601","C095","2025-02-26","GoFood","GreenJuice","3","105000","0","FreeTrial","1","15000","0.0","105000.0","0","discount","2024-12-21",NULL,NULL,"5","Kemasan oke",NULL,NULL,NULL
"O0602","C336","2025-01-19","GrabFood","BerryBoost","3","135000","1","FreeOngkir","0","20000","0.0","135000.0","0","discount","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0603","C535","2025-01-15","Website","BerryBoost","3","135000","0","Diskon10%","1","5000","13500.0","121500.0","0","subscription","2024-12-23","CMP0026",NULL,NULL,NULL,NULL,NULL,NULL
"O0604","C534","2025-03-26","GrabFood","BerryBoost","3","120000","0","FreeOngkir","0","15000","0.0","120000.0","1","none","2024-12-19","CMP0006",NULL,NULL,NULL,NULL,NULL,NULL
"O0605","C284","2025-03-10","Website","GreenJuice","3","105000","0","FreeOngkir","0","5000","0.0","105000.0","0","discount","2024-11-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0606","C212","2025-03-11","Website","GreenJuice","2","70000","0","-","0","10000","0.0","70000.0","0","subscription","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0607","C073","2025-02-09","GoFood","GreenJuice","3","120000","0","FreeOngkir","1","5000","0.0","120000.0","0","subscription","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0608","C109","2025-02-19","Website","GreenJuice","2","70000","0","-","0","20000","0.0","70000.0","0","none","2024-11-21","CMP0015",NULL,NULL,NULL,NULL,NULL,NULL
"O0609","C632","2025-02-15","Website","BerryBoost","3","135000","0","FreeOngkir","1","20000","0.0","135000.0","0","discount","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0610","C582","2025-01-17","Website","TropicalCleanse","2","70000","0","-","1","20000","0.0","70000.0","0","none","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0611","C482","2025-01-30","Gym","BerryBoost","3","120000","0","Diskon10%","0","15000","12000.0","108000.0","0","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0612","C333","2025-02-28","GoFood","BerryBoost","2","70000","0","Diskon10%","0","15000","7000.0","63000.0","0","discount","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0613","C619","2025-03-15","Website","BerryBoost","2","90000","0","Diskon10%","0","15000","9000.0","81000.0","1","discount","2024-12-04",NULL,NULL,"3","Sesuai deskripsi",NULL,NULL,NULL
"O0614","C546","2025-03-01","GoFood","GreenJuice","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0615","C349","2025-01-27","GrabFood","TropicalCleanse","2","80000","0","Diskon10%","0","10000","8000.0","72000.0","0","discount","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0616","C679","2025-03-27","Website","TropicalCleanse","3","120000","0","Diskon20%","0","5000","24000.0","96000.0","0","discount","2024-11-23",NULL,NULL,"4","Kemasan oke",NULL,NULL,NULL
"O0617","C456","2025-01-23","Website","GreenJuice","1","45000","0","-","1","20000","0.0","45000.0","1","discount","2024-11-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0618","C336","2025-03-05","GoFood","BerryBoost","1","35000","0","-","1","5000","0.0","35000.0","0","discount","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0619","C151","2025-03-26","Website","TropicalCleanse","2","80000","0","Diskon10%","0","15000","8000.0","72000.0","0","subscription","2024-12-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0620","C307","2025-03-14","GrabFood","TropicalCleanse","2","80000","0","FreeTrial","1","5000","0.0","80000.0","0","discount","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0621","C627","2025-03-07","GoFood","BerryBoost","2","70000","0","Diskon20%","0","15000","14000.0","56000.0","0","discount","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0622","C113","2025-02-06","GrabFood","BerryBoost","2","90000","0","Diskon20%","1","20000","18000.0","72000.0","0","none","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0623","C391","2025-02-25","GoFood","TropicalCleanse","1","40000","0","Diskon20%","1","15000","8000.0","32000.0","1","none","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0624","C428","2025-01-20","Website","TropicalCleanse","1","35000","0","Diskon20%","0","20000","7000.0","28000.0","1","discount","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0625","C674","2025-02-25","Gym","BerryBoost","1","35000","0","Diskon10%","0","20000","3500.0","31500.0","1","subscription","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0626","C639","2025-01-24","GoFood","GreenJuice","3","120000","0","FreeOngkir","0","5000","0.0","120000.0","1","discount","2024-11-14",NULL,NULL,"3","Terlambat datang",NULL,NULL,NULL
"O0627","C592","2025-03-05","GrabFood","BerryBoost","3","135000","0","FreeTrial","0","5000","0.0","135000.0","0","subscription","2024-12-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0628","C039","2025-03-14","GoFood","GreenJuice","1","45000","0","-","0","15000","0.0","45000.0","1","discount","2024-11-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0629","C477","2025-03-08","Website","TropicalCleanse","1","35000","0","-","1","5000","0.0","35000.0","0","subscription","2024-11-29",NULL,NULL,"4","Kurang manis",NULL,NULL,NULL
"O0630","C649","2025-03-11","GrabFood","GreenJuice","3","105000","0","Diskon20%","0","20000","21000.0","84000.0","0","discount","2024-11-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0631","C525","2025-03-02","GoFood","GreenJuice","2","80000","1","-","0","5000","0.0","80000.0","0","none","2024-12-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0632","C612","2025-02-08","GrabFood","TropicalCleanse","2","70000","0","Diskon20%","0","15000","14000.0","56000.0","0","none","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0633","C640","2025-01-04","Website","BerryBoost","1","45000","0","-","0","15000","0.0","45000.0","1","discount","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0634","C282","2025-02-02","Website","BerryBoost","3","105000","0","-","0","15000","0.0","105000.0","0","subscription","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0635","C180","2025-02-03","GrabFood","BerryBoost","2","70000","0","-","0","5000","0.0","70000.0","0","subscription","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0636","C149","2025-03-18","Gym","BerryBoost","2","80000","0","FreeOngkir","0","10000","0.0","80000.0","1","discount","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0637","C216","2025-03-15","GrabFood","GreenJuice","1","45000","0","-","0","20000","0.0","45000.0","1","none","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0638","C409","2025-03-02","Website","TropicalCleanse","3","105000","0","-","0","10000","0.0","105000.0","1","none","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0639","C544","2025-02-25","Website","GreenJuice","2","90000","0","Diskon20%","1","5000","18000.0","72000.0","0","none","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0640","C545","2025-03-23","Website","GreenJuice","3","135000","0","Diskon10%","0","5000","13500.0","121500.0","1","none","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0641","C262","2025-03-25","GoFood","GreenJuice","3","135000","0","-","1","15000","0.0","135000.0","0","subscription","2024-12-23",NULL,NULL,"5","Kurang manis",NULL,NULL,NULL
"O0642","C694","2025-03-30","Gym","GreenJuice","3","105000","0","-","0","5000","0.0","105000.0","0","subscription","2024-11-27",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL
"O0643","C538","2025-01-14","GoFood","GreenJuice","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","none","2024-12-15",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL
"O0644","C059","2025-03-18","GoFood","BerryBoost","3","135000","0","FreeTrial","0","10000","0.0","135000.0","0","discount","2024-11-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0645","C385","2025-03-26","GrabFood","TropicalCleanse","3","105000","0","-","0","20000","0.0","105000.0","0","subscription","2024-11-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0646","C677","2025-01-10","GoFood","GreenJuice","2","90000","0","-","0","10000","0.0","90000.0","0","subscription","2024-12-21",NULL,NULL,"3","Kemasan oke",NULL,NULL,NULL
"O0647","C076","2025-02-05","GrabFood","GreenJuice","2","80000","1","FreeOngkir","1","10000","0.0","80000.0","0","subscription","2024-12-04",NULL,NULL,"5","Sesuai deskripsi",NULL,NULL,NULL
"O0648","C452","2025-01-09","GoFood","BerryBoost","3","120000","0","Diskon10%","0","20000","12000.0","108000.0","0","none","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0649","C224","2025-03-20","GoFood","GreenJuice","3","120000","0","FreeOngkir","0","15000","0.0","120000.0","1","subscription","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0650","C457","2025-01-03","GrabFood","BerryBoost","3","135000","0","FreeOngkir","0","10000","0.0","135000.0","0","discount","2024-12-17",NULL,NULL,"4","Rekomended!",NULL,NULL,NULL
"O0651","C338","2025-02-20","GoFood","TropicalCleanse","3","120000","0","Diskon10%","1","5000","12000.0","108000.0","0","subscription","2024-12-23",NULL,NULL,"4","Gak enak",NULL,NULL,NULL
"O0652","C554","2025-01-29","Website","TropicalCleanse","2","70000","0","FreeTrial","0","15000","0.0","70000.0","0","subscription","2024-11-13",NULL,NULL,"3","Gak enak",NULL,NULL,NULL
"O0653","C411","2025-01-08","GoFood","TropicalCleanse","1","40000","0","FreeTrial","0","20000","0.0","40000.0","0","none","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0654","C297","2025-03-24","Website","TropicalCleanse","1","40000","0","FreeOngkir","0","5000","0.0","40000.0","0","discount","2024-12-17",NULL,NULL,"2","Botol bocor",NULL,NULL,NULL
"O0655","C646","2025-03-30","Website","BerryBoost","3","120000","0","FreeOngkir","0","10000","0.0","120000.0","0","subscription","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0656","C501","2025-02-19","Website","TropicalCleanse","3","120000","0","FreeTrial","1","5000","0.0","120000.0","1","subscription","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0657","C038","2025-02-13","Website","TropicalCleanse","1","40000","0","-","0","20000","0.0","40000.0","0","discount","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0658","C695","2025-03-10","Website","TropicalCleanse","1","35000","0","FreeOngkir","0","20000","0.0","35000.0","1","subscription","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0659","C634","2025-01-06","Website","TropicalCleanse","1","35000","0","FreeOngkir","0","5000","0.0","35000.0","0","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0660","C468","2025-03-20","Website","TropicalCleanse","1","35000","0","Diskon20%","0","5000","7000.0","28000.0","0","discount","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0661","C208","2025-02-24","Website","TropicalCleanse","3","120000","0","FreeTrial","0","10000","0.0","120000.0","1","subscription","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0662","C330","2025-01-28","GrabFood","TropicalCleanse","1","40000","0","FreeOngkir","1","10000","0.0","40000.0","0","discount","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0663","C379","2025-03-12","Website","BerryBoost","3","105000","0","-","0","20000","0.0","105000.0","0","none","2024-11-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0664","C162","2025-01-03","GrabFood","BerryBoost","1","35000","0","FreeOngkir","0","15000","0.0","35000.0","1","none","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0665","C427","2025-03-30","GrabFood","GreenJuice","3","105000","0","Diskon20%","0","20000","21000.0","84000.0","0","subscription","2024-12-11","CMP0018",NULL,NULL,NULL,NULL,NULL,NULL
"O0666","C245","2025-01-23","GoFood","BerryBoost","3","105000","0","Diskon20%","0","15000","21000.0","84000.0","0","subscription","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0667","C357","2025-02-23","Website","BerryBoost","1","35000","1","FreeTrial","0","10000","0.0","35000.0","0","subscription","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0668","C476","2025-03-22","GoFood","GreenJuice","1","35000","0","FreeOngkir","1","20000","0.0","35000.0","0","subscription","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0669","C510","2025-01-23","Website","BerryBoost","1","45000","0","FreeOngkir","0","20000","0.0","45000.0","1","subscription","2025-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0670","C045","2025-01-14","GrabFood","TropicalCleanse","1","35000","0","Diskon10%","0","10000","3500.0","31500.0","1","subscription","2024-12-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0671","C456","2025-03-17","GoFood","GreenJuice","1","45000","0","Diskon10%","1","15000","4500.0","40500.0","1","discount","2024-11-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0672","C234","2025-01-13","Website","GreenJuice","1","40000","0","FreeOngkir","0","5000","0.0","40000.0","1","discount","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0673","C447","2025-01-19","Website","TropicalCleanse","2","70000","0","FreeOngkir","1","15000","0.0","70000.0","0","subscription","2024-11-12",NULL,NULL,"4","Seger pol!",NULL,NULL,NULL
"O0674","C277","2025-01-26","Website","BerryBoost","3","135000","0","FreeOngkir","1","20000","0.0","135000.0","1","discount","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0675","C429","2025-01-22","GrabFood","BerryBoost","2","90000","0","-","1","10000","0.0","90000.0","0","subscription","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0676","C592","2025-03-12","GrabFood","BerryBoost","2","90000","0","FreeTrial","0","20000","0.0","90000.0","0","subscription","2024-12-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0677","C286","2025-01-02","GrabFood","TropicalCleanse","1","35000","0","Diskon20%","1","10000","7000.0","28000.0","1","none","2024-11-19",NULL,NULL,"2","Gak enak",NULL,NULL,NULL
"O0678","C588","2025-01-01","GoFood","BerryBoost","1","40000","0","Diskon20%","0","20000","8000.0","32000.0","0","subscription","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0679","C491","2025-03-31","GrabFood","GreenJuice","2","70000","0","-","0","20000","0.0","70000.0","0","subscription","2024-11-04",NULL,NULL,"5","Botol bocor",NULL,NULL,NULL
"O0680","C224","2025-01-17","Website","BerryBoost","3","105000","0","-","0","20000","0.0","105000.0","1","subscription","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0681","C585","2025-03-16","Website","GreenJuice","2","70000","0","Diskon10%","1","15000","7000.0","63000.0","0","discount","2024-12-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0682","C642","2025-03-01","GrabFood","BerryBoost","3","105000","0","-","0","15000","0.0","105000.0","0","none","2024-11-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0683","C437","2025-02-04","GoFood","TropicalCleanse","3","135000","0","-","0","15000","0.0","135000.0","1","discount","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0684","C057","2025-03-07","Gym","TropicalCleanse","2","70000","0","Diskon10%","0","15000","7000.0","63000.0","0","discount","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0685","C376","2025-01-23","GoFood","TropicalCleanse","1","45000","0","FreeOngkir","1","10000","0.0","45000.0","0","none","2024-12-28",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL
"O0686","C553","2025-01-15","GoFood","TropicalCleanse","3","135000","0","-","0","15000","0.0","135000.0","0","discount","2024-11-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0687","C274","2025-03-06","GoFood","GreenJuice","1","35000","0","Diskon10%","0","5000","3500.0","31500.0","0","discount","2024-11-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0688","C482","2025-03-10","GoFood","TropicalCleanse","2","80000","0","-","1","5000","0.0","80000.0","0","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0689","C193","2025-02-28","Website","GreenJuice","1","40000","1","FreeOngkir","0","5000","0.0","40000.0","1","discount","2024-12-19",NULL,NULL,"4","Kurang manis",NULL,NULL,NULL
"O0690","C152","2025-03-05","Website","BerryBoost","3","135000","0","Diskon10%","0","10000","13500.0","121500.0","1","none","2024-12-05",NULL,NULL,"4","Terlambat datang",NULL,NULL,NULL
"O0691","C486","2025-02-14","GoFood","TropicalCleanse","3","105000","0","FreeOngkir","1","10000","0.0","105000.0","0","subscription","2024-11-16","CMP0017",NULL,NULL,NULL,NULL,NULL,NULL
"O0692","C533","2025-03-24","Website","TropicalCleanse","2","90000","0","Diskon10%","0","20000","9000.0","81000.0","1","subscription","2024-12-29",NULL,NULL,"4","Seger pol!",NULL,NULL,NULL
"O0693","C469","2025-02-08","GoFood","GreenJuice","1","40000","0","Diskon10%","0","5000","4000.0","36000.0","1","none","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0694","C152","2025-02-15","Website","BerryBoost","3","105000","0","FreeOngkir","1","10000","0.0","105000.0","1","none","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0695","C166","2025-01-31","Website","GreenJuice","3","105000","0","Diskon10%","0","5000","10500.0","94500.0","0","none","2024-12-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0696","C682","2025-02-10","Gym","BerryBoost","2","80000","0","FreeOngkir","0","5000","0.0","80000.0","1","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0697","C415","2025-03-05","GrabFood","GreenJuice","2","70000","0","-","1","15000","0.0","70000.0","0","subscription","2024-11-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0698","C663","2025-02-07","GoFood","GreenJuice","3","135000","0","Diskon20%","1","20000","27000.0","108000.0","0","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0699","C347","2025-03-30","Website","GreenJuice","1","35000","0","FreeOngkir","0","10000","0.0","35000.0","1","subscription","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0700","C457","2025-02-15","Website","BerryBoost","3","135000","0","Diskon20%","1","15000","27000.0","108000.0","0","discount","2024-12-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0701","C201","2025-01-03","Website","GreenJuice","3","135000","1","FreeTrial","0","20000","0.0","135000.0","1","subscription","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0702","C326","2025-03-19","GoFood","BerryBoost","3","120000","0","-","0","20000","0.0","120000.0","1","none","2024-11-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0703","C382","2025-01-02","Website","GreenJuice","2","80000","0","FreeOngkir","1","20000","0.0","80000.0","0","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0704","C426","2025-02-26","Website","TropicalCleanse","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","0","none","2024-11-25",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL
"O0705","C148","2025-01-27","Website","TropicalCleanse","2","70000","0","Diskon20%","0","5000","14000.0","56000.0","0","none","2024-11-12",NULL,NULL,"5","Sesuai deskripsi",NULL,NULL,NULL
"O0706","C420","2025-03-23","Gym","GreenJuice","1","45000","0","Diskon20%","1","10000","9000.0","36000.0","1","subscription","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0707","C191","2025-02-18","Website","GreenJuice","1","40000","0","Diskon10%","0","20000","4000.0","36000.0","0","discount","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0708","C230","2025-01-04","GrabFood","BerryBoost","2","80000","1","-","0","15000","0.0","80000.0","0","subscription","2024-12-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0709","C428","2025-01-23","GoFood","TropicalCleanse","3","105000","0","-","0","5000","0.0","105000.0","1","discount","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0710","C614","2025-02-16","GoFood","TropicalCleanse","2","80000","0","Diskon10%","0","5000","8000.0","72000.0","0","none","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0711","C383","2025-03-07","GrabFood","BerryBoost","2","70000","0","FreeOngkir","0","10000","0.0","70000.0","0","none","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0712","C366","2025-01-21","Website","GreenJuice","2","90000","0","Diskon10%","0","5000","9000.0","81000.0","0","discount","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0713","C527","2025-01-25","GrabFood","BerryBoost","1","45000","0","Diskon20%","1","15000","9000.0","36000.0","0","subscription","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0714","C278","2025-03-29","GoFood","GreenJuice","1","45000","0","-","0","15000","0.0","45000.0","0","discount","2024-11-15",NULL,NULL,"5","Gak enak",NULL,NULL,NULL
"O0715","C382","2025-03-04","GoFood","BerryBoost","1","35000","0","FreeOngkir","0","5000","0.0","35000.0","0","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0716","C428","2025-02-28","Gym","BerryBoost","1","35000","0","Diskon10%","0","20000","3500.0","31500.0","1","discount","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0717","C612","2025-03-08","GrabFood","GreenJuice","1","45000","0","-","0","10000","0.0","45000.0","0","none","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0718","C146","2025-03-30","Website","BerryBoost","1","35000","1","Diskon10%","1","5000","3500.0","31500.0","0","discount","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0719","C080","2025-01-03","GrabFood","GreenJuice","1","35000","0","-","0","5000","0.0","35000.0","1","subscription","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0720","C481","2025-01-16","Gym","BerryBoost","1","40000","0","-","1","10000","0.0","40000.0","0","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0721","C602","2025-01-26","Website","GreenJuice","1","35000","0","-","0","15000","0.0","35000.0","1","none","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0722","C361","2025-01-21","GrabFood","TropicalCleanse","3","105000","0","FreeOngkir","1","5000","0.0","105000.0","1","none","2024-12-26",NULL,NULL,"4","Seger pol!",NULL,NULL,NULL
"O0723","C542","2025-01-28","GrabFood","GreenJuice","1","45000","0","-","1","20000","0.0","45000.0","0","none","2024-12-02",NULL,NULL,"5","Kemasan oke",NULL,NULL,NULL
"O0724","C376","2025-03-31","GoFood","GreenJuice","3","105000","0","Diskon10%","0","10000","10500.0","94500.0","0","none","2024-12-28",NULL,NULL,"5","Rekomended!",NULL,NULL,NULL
"O0725","C527","2025-01-30","GoFood","GreenJuice","1","40000","0","FreeOngkir","1","15000","0.0","40000.0","0","subscription","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0726","C571","2025-01-06","Website","GreenJuice","1","40000","0","Diskon20%","0","20000","8000.0","32000.0","1","none","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0727","C232","2025-03-12","GoFood","GreenJuice","1","35000","0","-","1","15000","0.0","35000.0","0","none","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0728","C184","2025-01-02","Gym","GreenJuice","3","105000","0","Diskon20%","0","5000","21000.0","84000.0","0","none","2024-11-23",NULL,NULL,"2","Gak enak",NULL,NULL,NULL
"O0729","C147","2025-02-20","GoFood","TropicalCleanse","1","45000","0","FreeTrial","0","10000","0.0","45000.0","1","none","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
