"order_id","customer_id","channel","product_name","qty","revenue","refund_flag","promo_used","is_subscription","shipping_cost","discount_amount","net_revenue","is_repeat","retention_method","join_date","complaint_id","issue","rating","review_text","source_traffic","visitors","traffic_date","order_date"
"O0138","C540","Website","BerryBoost","2","90000","0","FreeOngkir","1","10000","0.0","90000.0","1","none","2024-11-25","CMP0001","Terlambat kirim",NULL,NULL,"GoFood","72","2025-02-04","2025-03-27"
"O0139","C262","Website","BerryBoost","2","90000","0","FreeOngkir","0","10000","0.0","90000.0","0","subscription","2024-12-23",NULL,NULL,NULL,NULL,"Google Sea","357","2025-02-04","2025-02-07"
"O0140","C513","GrabFood","GreenJuice","1","40000","0","FreeOngkir","0","5000","0.0","40000.0","1","discount","2024-12-21",NULL,NULL,NULL,NULL,"Email Camp","170","2025-02-04","2025-03-13"
"O0141","C321","GoFood","GreenJuice","3","135000","0","FreeOngkir","0","15000","0.0","135000.0","1","discount","2024-11-30",NULL,NULL,"1","Enak dan segar!","IG Ads","229","2025-02-05","2025-03-15"
"O0142","C176","GoFood","TropicalCleanse","2","70000","0","FreeOngkir","0","20000","0.0","70000.0","0","none","2024-12-24",NULL,NULL,NULL,NULL,"GoFood","105","2025-02-05","2025-03-21"
"O0143","C537","Website","GreenJuice","3","120000","0","Tidak","0","5000","0.0","120000.0","0","subscription","2024-11-19",NULL,NULL,NULL,NULL,"Google Sea","89","2025-02-05","2025-01-11"
"O0144","C544","Website","GreenJuice","2","90000","1","Diskon20%","0","5000","18000.0","72000.0","0","none","2024-12-10",NULL,NULL,NULL,NULL,"Email Camp","309","2025-02-05","2025-03-07"
"O0145","C150","Website","TropicalCleanse","1","45000","0","FreeTrial","0","20000","0.0","45000.0","1","discount","2024-11-13",NULL,NULL,NULL,NULL,"IG Ads","277","2025-02-06","2025-02-02"
"O0146","C578","GoFood","TropicalCleanse","3","135000","1","Diskon10%","1","15000","13500.0","121500.0","0","none","2024-11-29",NULL,NULL,NULL,NULL,"GoFood","107","2025-02-06","2025-03-16"
"O0147","C155","Website","GreenJuice","3","120000","0","Diskon20%","0","5000","24000.0","96000.0","1","none","2024-12-22",NULL,NULL,NULL,NULL,"Google Sea","311","2025-02-06","2025-02-26"
"O0148","C318","GoFood","BerryBoost","2","80000","0","Tidak","1","20000","0.0","80000.0","0","discount","2024-12-30",NULL,NULL,NULL,NULL,"Email Camp","89","2025-02-06","2025-03-01"
"O0149","C474","GoFood","TropicalCleanse","1","40000","0","Diskon20%","0","20000","8000.0","32000.0","1","subscription","2024-12-15",NULL,NULL,NULL,NULL,"IG Ads","171","2025-02-07","2025-03-16"
"O0150","C514","Gym","GreenJuice","1","40000","1","FreeOngkir","0","5000","0.0","40000.0","0","subscription","2024-12-06",NULL,NULL,NULL,NULL,"GoFood","154","2025-02-07","2025-01-20"
"O0151","C254","Gym","TropicalCleanse","3","135000","0","Diskon10%","0","20000","13500.0","121500.0","0","none","2024-11-26",NULL,NULL,NULL,NULL,"Google Sea","216","2025-02-07","2025-02-26"
"O0152","C347","GoFood","TropicalCleanse","3","120000","0","FreeOngkir","0","15000","0.0","120000.0","1","subscription","2024-12-08",NULL,NULL,NULL,NULL,"Email Camp","342","2025-02-07","2025-03-28"
"O0153","C259","Gym","TropicalCleanse","1","40000","0","Tidak","1","15000","0.0","40000.0","0","subscription","2024-12-16",NULL,NULL,NULL,NULL,"IG Ads","240","2025-02-08","2025-03-26"
"O0154","C672","GoFood","BerryBoost","3","135000","0","Diskon10%","0","15000","13500.0","121500.0","0","subscription","2024-12-26",NULL,NULL,NULL,NULL,"GoFood","474","2025-02-08","2025-03-31"
"O0155","C131","GrabFood","TropicalCleanse","3","135000","0","Tidak","0","5000","0.0","135000.0","0","discount","2024-12-30",NULL,NULL,NULL,NULL,"Google Sea","471","2025-02-08","2025-03-27"
"O0156","C372","Website","BerryBoost","2","80000","0","FreeTrial","0","15000","0.0","80000.0","1","none","2024-12-06","CMP0012","Salah pesanan","3","Terlambat datang","Email Camp","398","2025-02-08","2025-02-09"
"O0157","C104","GrabFood","TropicalCleanse","3","105000","0","Tidak","0","20000","0.0","105000.0","1","subscription","2024-12-26",NULL,NULL,NULL,NULL,"IG Ads","262","2025-02-09","2025-03-06"
"O0158","C158","Website","TropicalCleanse","3","105000","0","FreeOngkir","0","10000","0.0","105000.0","0","none","2024-11-20",NULL,NULL,NULL,NULL,"GoFood","86","2025-02-09","2025-01-21"
"O0159","C455","Website","TropicalCleanse","2","70000","0","Diskon10%","1","20000","7000.0","63000.0","1","subscription","2024-12-31",NULL,NULL,NULL,NULL,"Google Sea","378","2025-02-09","2025-03-20"
"O0160","C199","GoFood","TropicalCleanse","2","80000","0","Tidak","0","20000","0.0","80000.0","1","none","2024-11-05",NULL,NULL,NULL,NULL,"Email Camp","268","2025-02-09","2025-02-17"
"O0161","C166","GrabFood","BerryBoost","2","70000","0","Tidak","0","5000","0.0","70000.0","0","none","2024-12-17",NULL,NULL,"2","Gak enak","IG Ads","498","2025-02-10","2025-01-26"
"O0162","C529","Website","BerryBoost","2","80000","0","FreeOngkir","0","10000","0.0","80000.0","0","none","2024-11-29",NULL,NULL,NULL,NULL,"GoFood","194","2025-02-10","2025-01-16"
"O0163","C462","Gym","GreenJuice","1","40000","0","FreeOngkir","1","15000","0.0","40000.0","1","subscription","2024-11-27",NULL,NULL,NULL,NULL,"Google Sea","123","2025-02-10","2025-02-14"
"O0164","C230","Website","BerryBoost","3","135000","0","FreeOngkir","0","20000","0.0","135000.0","0","subscription","2024-12-09",NULL,NULL,NULL,NULL,"Email Camp","62","2025-02-10","2025-01-04"
"O0165","C143","GoFood","BerryBoost","1","35000","0","Tidak","0","20000","0.0","35000.0","0","subscription","2024-11-03",NULL,NULL,NULL,NULL,"IG Ads","217","2025-02-11","2025-03-02"
"O0166","C114","Website","BerryBoost","1","35000","0","Tidak","0","5000","0.0","35000.0","0","discount","2024-11-06",NULL,NULL,NULL,NULL,"GoFood","360","2025-02-11","2025-02-06"
"O0167","C512","GoFood","TropicalCleanse","3","135000","0","FreeOngkir","0","15000","0.0","135000.0","1","subscription","2024-11-11",NULL,NULL,NULL,NULL,"Google Sea","453","2025-02-11","2025-03-18"
"O0168","C247","GoFood","TropicalCleanse","3","105000","0","Diskon10%","1","5000","10500.0","94500.0","0","discount","2024-12-19",NULL,NULL,NULL,NULL,"Email Camp","234","2025-02-11","2025-03-15"
"O0169","C400","Website","GreenJuice","2","80000","0","Diskon10%","0","10000","8000.0","72000.0","0","subscription","2024-11-25",NULL,NULL,NULL,NULL,"IG Ads","221","2025-02-12","2025-03-02"
"O0170","C673","Website","TropicalCleanse","3","120000","0","Diskon10%","0","10000","12000.0","108000.0","1","none","2024-11-28",NULL,NULL,NULL,NULL,"GoFood","258","2025-02-12","2025-03-22"
"O0171","C476","GoFood","BerryBoost","1","35000","0","FreeTrial","0","10000","0.0","35000.0","0","subscription","2024-12-16",NULL,NULL,"3","Seger pol!","Google Sea","383","2025-02-12","2025-03-31"
"O0172","C045","GrabFood","GreenJuice","2","90000","0","Tidak","0","5000","0.0","90000.0","1","subscription","2024-12-28",NULL,NULL,NULL,NULL,"Email Camp","241","2025-02-12","2025-01-26"
"O0173","C663","Website","BerryBoost","3","120000","0","Tidak","0","20000","0.0","120000.0","0","discount","2024-12-04",NULL,NULL,NULL,NULL,"IG Ads","290","2025-02-13","2025-01-25"
"O0174","C451","Website","BerryBoost","2","90000","0","FreeTrial","0","5000","0.0","90000.0","1","none","2024-12-15",NULL,NULL,NULL,NULL,"GoFood","200","2025-02-13","2025-02-19"
"O0175","C435","GoFood","BerryBoost","3","120000","0","FreeOngkir","0","15000","0.0","120000.0","0","discount","2024-12-25",NULL,NULL,NULL,NULL,"Google Sea","368","2025-02-13","2025-01-11"
"O0176","C457","GrabFood","BerryBoost","3","120000","0","FreeOngkir","1","15000","0.0","120000.0","0","discount","2024-12-17",NULL,NULL,NULL,NULL,"Email Camp","65","2025-02-13","2025-03-19"
"O0177","C630","Website","BerryBoost","1","45000","0","Diskon10%","1","10000","4500.0","40500.0","0","subscription","2024-11-07",NULL,NULL,NULL,NULL,"IG Ads","132","2025-02-14","2025-02-25"
"O0178","C032","GrabFood","TropicalCleanse","2","70000","0","FreeOngkir","0","15000","0.0","70000.0","0","subscription","2024-12-19",NULL,NULL,NULL,NULL,"GoFood","238","2025-02-14","2025-01-19"
"O0179","C393","Website","BerryBoost","3","120000","0","Diskon10%","1","10000","12000.0","108000.0","0","none","2024-11-27",NULL,NULL,NULL,NULL,"Google Sea","72","2025-02-14","2025-03-14"
"O0180","C543","Website","TropicalCleanse","2","70000","1","FreeOngkir","0","20000","0.0","70000.0","1","discount","2024-12-10",NULL,NULL,NULL,NULL,"Email Camp","198","2025-02-14","2025-02-16"
"O0181","C576","Website","GreenJuice","3","120000","0","Diskon20%","0","20000","24000.0","96000.0","0","discount","2024-12-02","CMP0023","Botol bocor","5","Enak dan segar!","IG Ads","126","2025-02-15","2025-01-16"
"O0182","C205","Website","BerryBoost","2","70000","0","Diskon10%","0","15000","7000.0","63000.0","0","discount","2024-11-12",NULL,NULL,NULL,NULL,"GoFood","352","2025-02-15","2025-01-16"
"O0183","C684","GrabFood","TropicalCleanse","3","120000","0","Tidak","1","10000","0.0","120000.0","0","discount","2024-11-19","CMP0049","Terlambat kirim","4","Puas banget!","Google Sea","63","2025-02-15","2025-02-14"
"O0184","C371","Website","BerryBoost","1","35000","0","FreeOngkir","0","15000","0.0","35000.0","0","discount","2024-11-14",NULL,NULL,NULL,NULL,"Email Camp","104","2025-02-15","2025-03-07"
"O0185","C479","Website","BerryBoost","1","40000","0","Tidak","0","20000","0.0","40000.0","0","subscription","2024-12-21",NULL,NULL,"3","Gak enak","IG Ads","361","2025-02-16","2025-03-12"
"O0186","C420","Website","GreenJuice","3","105000","0","Tidak","0","10000","0.0","105000.0","1","subscription","2024-12-10",NULL,NULL,NULL,NULL,"GoFood","158","2025-02-16","2025-03-15"
"O0187","C133","GoFood","BerryBoost","1","45000","0","FreeOngkir","0","10000","0.0","45000.0","0","subscription","2024-11-20",NULL,NULL,NULL,NULL,"Google Sea","463","2025-02-16","2025-02-25"
"O0188","C355","GrabFood","BerryBoost","2","70000","0","Diskon20%","0","15000","14000.0","56000.0","0","subscription","2024-12-10","CMP0003","Terlambat kirim",NULL,NULL,"Email Camp","210","2025-02-16","2025-03-08"
"O0189","C630","Website","TropicalCleanse","1","45000","0","FreeOngkir","0","15000","0.0","45000.0","0","subscription","2024-11-07",NULL,NULL,NULL,NULL,"IG Ads","311","2025-02-17","2025-03-10"
"O0190","C578","GrabFood","BerryBoost","1","35000","0","Tidak","0","10000","0.0","35000.0","0","none","2024-11-29",NULL,NULL,NULL,NULL,"GoFood","416","2025-02-17","2025-01-06"
"O0191","C586","GoFood","BerryBoost","2","90000","0","Diskon20%","0","10000","18000.0","72000.0","0","subscription","2024-12-07",NULL,NULL,NULL,NULL,"Google Sea","449","2025-02-17","2025-02-23"
"O0192","C416","GoFood","TropicalCleanse","1","35000","0","Diskon10%","0","10000","3500.0","31500.0","0","subscription","2024-11-19",NULL,NULL,"1","Seger pol!","Email Camp","429","2025-02-17","2025-02-08"
"O0193","C321","GrabFood","GreenJuice","2","70000","0","Diskon20%","0","10000","14000.0","56000.0","1","discount","2024-11-30",NULL,NULL,NULL,NULL,"IG Ads","310","2025-02-18","2025-02-10"
"O0194","C478","Website","BerryBoost","1","35000","0","FreeTrial","1","20000","0.0","35000.0","1","subscription","2024-12-08",NULL,NULL,NULL,NULL,"GoFood","451","2025-02-18","2025-01-16"
"O0195","C255","GrabFood","TropicalCleanse","3","120000","0","FreeOngkir","1","20000","0.0","120000.0","0","discount","2024-11-22",NULL,NULL,"2","Puas banget!","Google Sea","347","2025-02-18","2025-01-21"
"O0196","C511","GoFood","BerryBoost","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","0","subscription","2024-12-20",NULL,NULL,NULL,NULL,"Email Camp","414","2025-02-18","2025-02-09"
"O0197","C052","GoFood","TropicalCleanse","3","120000","0","FreeOngkir","0","10000","0.0","120000.0","1","subscription","2024-11-22",NULL,NULL,NULL,NULL,"IG Ads","226","2025-02-19","2025-02-06"
"O0198","C271","GrabFood","GreenJuice","1","40000","0","Diskon20%","0","15000","8000.0","32000.0","1","none","2024-12-16",NULL,NULL,NULL,NULL,"GoFood","160","2025-02-19","2025-02-16"
"O0199","C076","GoFood","TropicalCleanse","2","90000","0","FreeOngkir","1","20000","0.0","90000.0","0","subscription","2024-12-04",NULL,NULL,NULL,NULL,"Google Sea","243","2025-02-19","2025-02-19"
"O0200","C383","GoFood","GreenJuice","1","35000","0","Diskon10%","0","5000","3500.0","31500.0","0","none","2024-11-03",NULL,NULL,NULL,NULL,"Email Camp","475","2025-02-19","2025-02-13"
"O0201","C141","GrabFood","TropicalCleanse","2","70000","0","Diskon20%","0","15000","14000.0","56000.0","1","subscription","2024-12-27",NULL,NULL,"5","Seger pol!","IG Ads","348","2025-02-20","2025-02-12"
"O0202","C167","Gym","TropicalCleanse","2","90000","0","Tidak","0","15000","0.0","90000.0","0","subscription","2024-12-15",NULL,NULL,NULL,NULL,"GoFood","66","2025-02-20","2025-02-20"
"O0203","C487","Website","TropicalCleanse","1","40000","0","Tidak","1","5000","0.0","40000.0","1","none","2025-01-01",NULL,NULL,NULL,NULL,"Google Sea","386","2025-02-20","2025-01-03"
"O0204","C612","Website","TropicalCleanse","3","135000","0","FreeOngkir","0","20000","0.0","135000.0","0","none","2024-12-13",NULL,NULL,"5","Kurang manis","Email Camp","421","2025-02-20","2025-03-02"
"O0205","C152","Website","TropicalCleanse","3","105000","0","Diskon10%","0","20000","10500.0","94500.0","1","none","2024-12-05",NULL,NULL,NULL,NULL,"IG Ads","126","2025-02-21","2025-03-29"
"O0206","C209","GoFood","TropicalCleanse","2","90000","0","Tidak","0","15000","0.0","90000.0","1","subscription","2024-12-31",NULL,NULL,NULL,NULL,"GoFood","245","2025-02-21","2025-02-22"
"O0207","C679","GoFood","GreenJuice","1","40000","0","Diskon10%","0","15000","4000.0","36000.0","0","discount","2024-11-23",NULL,NULL,NULL,NULL,"Google Sea","440","2025-02-21","2025-03-03"
"O0208","C625","Website","BerryBoost","2","90000","0","FreeTrial","1","15000","0.0","90000.0","1","discount","2024-11-04",NULL,NULL,NULL,NULL,"Email Camp","382","2025-02-21","2025-03-03"
"O0209","C213","GrabFood","GreenJuice","2","80000","0","FreeTrial","1","15000","0.0","80000.0","1","discount","2024-11-30",NULL,NULL,NULL,NULL,"IG Ads","90","2025-02-22","2025-03-30"
"O0210","C125","GoFood","GreenJuice","2","80000","1","Tidak","0","15000","0.0","80000.0","1","discount","2024-11-24",NULL,NULL,NULL,NULL,"GoFood","89","2025-02-22","2025-03-15"
"O0211","C081","Gym","TropicalCleanse","2","90000","0","FreeOngkir","0","15000","0.0","90000.0","0","subscription","2024-11-17",NULL,NULL,NULL,NULL,"Google Sea","164","2025-02-22","2025-02-14"
"O0212","C141","GoFood","TropicalCleanse","1","35000","0","FreeTrial","0","10000","0.0","35000.0","1","subscription","2024-12-27",NULL,NULL,"3","Gak enak","Email Camp","339","2025-02-22","2025-01-14"
"O0213","C054","GoFood","TropicalCleanse","2","70000","0","FreeOngkir","1","10000","0.0","70000.0","0","discount","2024-12-15",NULL,NULL,NULL,NULL,"IG Ads","307","2025-02-23","2025-01-13"
"O0214","C417","Gym","GreenJuice","2","90000","0","FreeTrial","0","5000","0.0","90000.0","0","subscription","2024-11-11",NULL,NULL,"4","Rekomended!","GoFood","344","2025-02-23","2025-03-25"
"O0215","C092","GoFood","TropicalCleanse","3","135000","0","FreeOngkir","1","20000","0.0","135000.0","0","discount","2024-12-23",NULL,NULL,NULL,NULL,"Google Sea","372","2025-02-23","2025-03-25"
"O0216","C181","Gym","GreenJuice","2","70000","0","FreeTrial","1","5000","0.0","70000.0","1","subscription","2024-12-07",NULL,NULL,NULL,NULL,"Email Camp","330","2025-02-23","2025-01-05"
"O0217","C010","GoFood","BerryBoost","2","80000","0","Diskon20%","0","10000","16000.0","64000.0","0","discount","2024-12-03",NULL,NULL,NULL,NULL,"IG Ads","425","2025-02-24","2025-02-08"
"O0218","C517","Website","BerryBoost","2","70000","0","Diskon20%","1","5000","14000.0","56000.0","0","discount","2024-11-12",NULL,NULL,NULL,NULL,"GoFood","264","2025-02-24","2025-03-01"
"O0219","C346","GoFood","BerryBoost","1","45000","0","Tidak","1","15000","0.0","45000.0","0","discount","2024-11-07",NULL,NULL,NULL,NULL,"Google Sea","325","2025-02-24","2025-02-07"
"O0220","C089","GoFood","BerryBoost","1","40000","0","FreeOngkir","0","10000","0.0","40000.0","1","discount","2024-11-18",NULL,NULL,"5","Puas banget!","Email Camp","425","2025-02-24","2025-02-21"
"O0221","C458","Gym","GreenJuice","3","135000","0","FreeOngkir","0","10000","0.0","135000.0","1","none","2024-12-13",NULL,NULL,"2","Enak dan segar!","IG Ads","112","2025-02-25","2025-02-04"
"O0222","C064","Website","GreenJuice","1","40000","0","FreeTrial","1","15000","0.0","40000.0","0","discount","2024-12-03",NULL,NULL,NULL,NULL,"GoFood","483","2025-02-25","2025-03-27"
"O0223","C121","Gym","GreenJuice","2","90000","0","FreeTrial","0","20000","0.0","90000.0","1","subscription","2024-11-28",NULL,NULL,NULL,NULL,"Google Sea","499","2025-02-25","2025-03-23"
"O0224","C621","GoFood","TropicalCleanse","2","90000","0","Tidak","1","5000","0.0","90000.0","1","none","2024-12-17",NULL,NULL,NULL,NULL,"Email Camp","320","2025-02-25","2025-02-17"
"O0225","C539","GoFood","GreenJuice","1","45000","0","Tidak","1","10000","0.0","45000.0","0","discount","2024-11-08",NULL,NULL,"5","Botol bocor","IG Ads","458","2025-02-26","2025-02-27"
"O0226","C587","Website","GreenJuice","3","120000","0","FreeOngkir","0","5000","0.0","120000.0","0","discount","2024-11-30",NULL,NULL,"3","Kemasan oke","GoFood","76","2025-02-26","2025-03-10"
"O0227","C523","GrabFood","GreenJuice","1","45000","0","Diskon20%","0","15000","9000.0","36000.0","0","discount","2024-11-25",NULL,NULL,"3","Botol bocor","Google Sea","360","2025-02-26","2025-02-27"
"O0228","C023","Website","BerryBoost","3","105000","0","FreeOngkir","0","5000","0.0","105000.0","1","subscription","2024-11-18",NULL,NULL,"5","Terlambat datang","Email Camp","291","2025-02-26","2025-02-20"
"O0229","C555","Gym","BerryBoost","2","70000","0","FreeOngkir","0","20000","0.0","70000.0","1","subscription","2024-12-11",NULL,NULL,NULL,NULL,"IG Ads","387","2025-02-27","2025-01-08"
"O0230","C384","GoFood","GreenJuice","2","70000","0","Tidak","0","15000","0.0","70000.0","1","subscription","2024-12-16",NULL,NULL,NULL,NULL,"GoFood","318","2025-02-27","2025-02-18"
"O0231","C122","Gym","GreenJuice","3","105000","0","FreeOngkir","0","5000","0.0","105000.0","0","subscription","2024-11-20",NULL,NULL,NULL,NULL,"Google Sea","316","2025-02-27","2025-01-23"
"O0232","C306","GoFood","TropicalCleanse","2","90000","0","FreeOngkir","0","10000","0.0","90000.0","0","subscription","2024-11-16",NULL,NULL,NULL,NULL,"Email Camp","275","2025-02-27","2025-03-01"
"O0233","C283","Gym","TropicalCleanse","1","35000","0","Diskon10%","1","5000","3500.0","31500.0","0","discount","2024-11-24",NULL,NULL,NULL,NULL,"IG Ads","212","2025-02-28","2025-01-25"
"O0234","C247","Website","TropicalCleanse","1","40000","0","Tidak","0","5000","0.0","40000.0","0","discount","2024-12-19",NULL,NULL,NULL,NULL,"GoFood","187","2025-02-28","2025-01-27"
"O0235","C412","Website","BerryBoost","1","35000","0","FreeOngkir","1","15000","0.0","35000.0","0","discount","2024-11-08",NULL,NULL,NULL,NULL,"Google Sea","149","2025-02-28","2025-02-26"
